count_session,count_hit,channelGrouping,totals_newVisits,device_browser,device_operatingSystem,device_isMobile,device_deviceCategory,geoNetwork_region,geoNetwork_latitude,geoNetwork_longitude,historic_session,historic_session_page,avg_session_time,avg_session_time_page,single_page_rate,sessionQualityDim,earliest_visit_number,latest_visit_number,time_earliest_visit,time_latest_visit,avg_visit_time,days_since_first_visit,visits_per_day,bounce_rate,earliest_source,latest_source,earliest_medium,latest_medium,earliest_keyword,latest_keyword,earliest_isTrueDirect,latest_isTrueDirect,num_interactions,bounces,time_on_site,transactionRevenue,products_array,has_converted,product_list,"food_cupboard--tins,_jars_&_packets--powdered_milk","baby_products--milk,_food_&_juices--baby_&_toddler_formula--baby_formula_(1-6_years)","baby_products--milk,_food_&_juices--juices_&_beverages",nonfood,"baby_products--milk,_food_&amp;_juices--baby_&amp;_toddler_formula--baby_formula_(6-12_months)",Changing_&_Bathing,"baby_products--changing_&amp;_bathing--diapers,_wipes_&amp;_diaper_cream--baby_wipes_family_pack","baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--baby_wipes_single_piece",Baby_Products,fresh_food--dairy_&_eggs--yoghurt--probiotic_yoghurt,Baby_Pants,Baby Products--Changing &amp; Bathing--Pull-ups &amp; Swimming Pants--Baby Pants,Baby_and_Personal_Care,baby_products--changing_&_bathing--pull-ups_&_swimming_pants--baby_pants,"Baby_Products--Changing_&amp;amp;_Bathing--Diapers,_Wipes_&amp;amp;_Diaper_Cream--Baby_Diapers","baby_products--milk,_food_&amp;_juices--baby_&amp;_toddler_formula--baby_formula_(1-6_years)","baby_products--milk,_food_&amp;_juices--baby_&amp;_toddler_formula--baby_formula_(0-6_months)","Baby_Products--Changing_&_Bathing--Diapers,_Wipes_&_Diaper_Cream--Baby_Diapers","baby_products--milk,_food_&_juices--baby_&_toddler_formula--baby_formula_(6-12_years)",سراويل_الأطفال,fresh_food--dairy_&_eggs--cheese_&_labneh--labneh,حفاضات_اطفال,"baby_products--milk,_food_&_juices--baby_&_toddler_formula--baby_formula_(6-12_months)",Baby_Diapers,baby_products--changing_&amp;_bathing--pull-ups_&amp;_swimming_pants--baby_pants,non_food,"baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--natural_baby_diapers",food,Bulk_Savings,"food_cupboard--tins,_jars_&amp;_packets--powdered_milk","Diapers,_Wipes_&_Diaper_Cream","baby_products--milk,_food_&_juices--baby_&_toddler_formula--baby_formula_(0-6_months)",baby_products--changing_&_bathing--pull-ups_&_swimming_pants--baby_swimming,(not set),"Baby Products--Changing &amp; Bathing--Diapers, Wipes &amp; Diaper Cream--Baby Diapers",Pull-ups_&_Swimming_Pants,"baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--baby_diapers","baby_products--changing_&amp;_bathing--diapers,_wipes_&amp;_diaper_cream--baby_diapers","baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--baby_wipes_family_pack","baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--natural_baby_wipes"
72,10232,2,0,5,6,True,1,1,24.4539,54.3773,20542,2320,285.30555555555554,32.22222222222222,0.9722222222222222,6,2,175,4.72,16.07,10,28,360.0,0.14,24,4,7,1,89,95,True,True,19178,0,677,40158455,854,1,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,405,2,0,5,6,True,1,25,25.2048,55.2708,1189,0,594.5,0.0,1.0,8,15,16,17.07,17.32,17,2,135.0,0.0,23,3,7,1,402,558,True,True,2387,0,3445,22529512,236,1,231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,133,2,0,5,1,True,1,1,24.4539,54.3773,1166,1166,1166.0,1166.0,0.0,16,162,162,19.93,20.0,20,1,66.5,0.0,24,4,7,1,83,91,True,True,133,0,27561,774907392,2488,1,2461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2,0,8,1,True,1,25,25.2048,55.2708,920,920,920.0,920.0,0.0,27,66,66,6.65,6.65,7,0,131.0,0.0,24,4,7,1,67,72,True,True,207,0,0,34944187,3239,1,3248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,6144,1,0,5,1,True,1,1,24.1302,55.8023,31454,6650,953.1515151515152,201.5151515151515,0.7575757575757575,5,291,323,16.88,6.45,15,30,198.1935483870968,0.0,24,4,7,1,0,0,True,True,15556,0,1675,0,3086,0,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,47,2,0,2,4,False,0,25,25.2048,55.2708,1951,1951,975.5,975.5,0.0,62,4,5,9.95,15.42,13,0,151.0,0.0,24,4,7,1,12,13,True,True,151,0,1229,49727855,1448,1,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,767,2,0,5,6,True,1,25,25.2048,55.2708,461,0,92.2,0.0,1.0,2,68,72,17.52,19.33,18,25,29.5,0.0,0,4,0,1,3,156,True,True,6797,0,0,46557850,1160,1,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,1298,2,0,5,6,True,1,25,25.2048,55.2708,987,0,89.72727272727273,0.0,1.0,3,72,86,8.88,7.03,10,25,49.92307692307692,0.0,24,4,7,1,83,91,True,True,1601,0,810,21576368,414,1,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
18,1173,1,0,5,1,True,1,25,25.2048,55.2708,11418,3720,634.3333333333334,206.66666666666663,0.9444444444444444,6,94,112,14.6,17.03,12,2,391.0,0.0,24,4,7,1,0,0,True,True,1173,0,360,0,2234,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,404,2,0,5,1,True,1,25,25.2048,55.2708,1572,894,314.4,178.8,0.8,5,34,38,10.45,10.22,15,19,20.2,0.0,24,4,7,1,88,95,True,True,2724,0,894,76088547,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,539,1,0,5,1,True,1,25,25.2048,55.2708,1810,0,226.25,0.0,1.0,4,19,26,5.97,17.18,11,29,17.966666666666665,0.0,30,4,4,1,3,1,True,True,1600,0,367,0,3265,0,3518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,4525,1,0,5,1,True,1,71,25.3463,55.4209,18131,1184,647.5357142857143,42.285714285714285,0.9642857142857144,40,48,75,20.52,0.2,13,29,150.83333333333334,0.0,24,4,7,1,0,0,True,True,14592,0,275,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,228,2,0,5,1,True,1,25,25.2048,55.2708,1878,0,313.0,0.0,1.0,5,77,82,16.85,10.55,12,21,10.363636363636363,0.0,24,4,7,1,88,95,True,True,890,0,52,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,2076,2,0,5,1,True,1,1,24.4539,54.3773,9512,2949,475.6,147.45,0.8,4,5,54,3.52,17.35,9,27,80.4642857142857,0.0,24,4,7,1,83,91,True,True,6281,0,7278,0,3445,0,3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,451,2,0,5,1,True,1,25,25.2048,55.2708,2072,0,2072.0,0.0,1.0,52,23,23,5.15,5.15,5,0,451.0,0.0,24,4,7,1,32,33,False,False,452,0,2237,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,1757,2,0,5,6,True,1,25,25.2048,55.2708,1250,0,56.81818181818182,0.0,1.0,2,6,67,15.5,17.1,12,29,58.56666666666667,0.0,24,4,7,1,83,91,True,True,7985,0,6135,379023457,608,1,605,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4,336,2,0,2,5,False,0,25,25.2048,55.2708,650,383,162.5,95.75,0.75,14,6,108,15.38,10.38,15,6,49.71428571428572,0.0,24,4,7,1,90,68,True,False,3453,0,494,0,1073,0,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,286,2,0,5,6,True,1,25,25.2048,55.2708,426,0,53.25,0.0,1.0,2,98,209,6.4,11.65,9,26,10.592592592592592,0.0,24,4,7,1,83,97,True,True,2085,0,4430,273435640,457,1,454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12,481,2,0,5,1,True,1,25,25.2048,55.2708,4535,3149,377.91666666666663,262.4166666666667,0.9166666666666666,6,400,412,19.62,9.62,16,23,20.041666666666668,0.0,24,4,7,1,1,95,True,True,1935,0,708,0,2265,0,3057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,263,2,0,5,1,True,1,1,24.4539,54.3773,782,0,156.4,0.0,1.0,4,8,62,7.72,21.18,15,22,11.434782608695652,0.0,30,4,9,1,3,26,True,True,641,0,276,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,152,2,0,5,1,True,1,25,25.2048,55.2708,450,450,450.0,450.0,0.0,8,94,94,16.92,16.92,17,0,152.0,0.0,24,4,7,1,88,95,True,True,152,0,451,27334665,2016,1,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,279,2,0,5,1,True,1,25,25.2048,55.2708,291,0,41.57142857142857,0.0,1.0,6,22,28,6.35,16.47,13,29,9.3,0.0,24,4,7,1,1,1,True,True,603,0,77,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,766,2,0,5,1,True,1,25,25.2048,55.2708,4000,0,571.4285714285713,0.0,1.0,18,84,90,7.47,9.92,14,26,28.37037037037037,0.0,30,4,12,1,3,91,True,True,1249,0,2940,0,2286,0,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,756,2,0,5,6,False,0,25,25.2048,55.2708,699,0,99.85714285714286,0.0,1.0,2,54,60,16.73,14.47,14,20,36.0,0.0,24,4,7,1,90,97,True,True,6231,0,779,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,1801,1,0,5,1,True,1,25,25.2048,55.2708,4863,813,221.04545454545453,36.954545454545446,0.9545454545454544,8,49,81,7.72,22.18,15,27,64.32142857142857,0.0,30,4,12,1,3,0,True,True,7282,0,10,0,3265,0,3518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,426,2,0,2,4,False,0,25,25.2048,55.2708,10796,10295,1199.5555555555557,1143.8888888888887,0.1111111111111111,55,14,174,21.15,16.5,17,22,74.26086956521739,0.0,24,4,11,1,2,28,True,True,3124,0,12116,327801676,1062,1,1060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,57,2,0,2,6,True,1,25,25.2048,55.2708,2368,2368,1184.0,1184.0,0.0,55,1,4,4.18,8.3,7,5,40.66666666666666,0.0,24,4,11,1,2,362,False,False,249,0,12905,77321978,1011,1,999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65,13608,2,0,5,6,True,1,1,24.4539,54.3773,21264,0,327.1384615384615,0.0,1.0,2,10,93,20.83,19.37,14,28,469.2413793103448,0.0,24,4,7,1,1,97,True,True,51355,0,3290,464395053,1490,1,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,2798,2,0,5,6,True,1,25,25.2048,55.2708,4085,543,170.20833333333334,22.625,0.9166666666666666,2,1,23,6.93,18.88,12,29,96.2,0.0,0,4,0,1,3,91,True,False,10806,0,0,59189048,1937,1,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,577,2,0,5,6,True,1,25,25.2048,55.2708,1221,0,610.5,0.0,1.0,5,3,4,17.32,17.48,17,0,577.0,0.0,0,4,0,1,3,28,True,False,2098,0,1351,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49,10757,2,0,5,6,True,1,25,25.2048,55.2708,13210,0,269.59183673469386,0.0,1.0,2,23,257,9.2,8.05,13,30,347.0,0.0,24,4,7,1,88,95,True,True,29902,0,13969,236886617,1827,1,1823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,3536,2,0,5,1,True,1,25,25.2048,55.2708,11709,4724,365.90625,147.625,0.90625,4,287,318,9.98,17.43,13,28,121.93103448275862,0.0,24,4,7,1,27,95,True,True,19859,0,5623,0,401,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
41,4785,2,0,5,6,True,1,25,25.2048,55.2708,12866,0,313.8048780487805,0.0,1.0,2,1,205,10.13,11.4,13,29,159.5,0.0,0,4,0,1,3,28,True,True,14832,0,9341,106824154,261,1,256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20,3822,2,0,5,6,True,1,1,24.4539,54.3773,5493,0,274.65,0.0,1.0,4,1,33,4.55,6.55,13,27,136.5,0.0,24,4,7,1,88,97,True,True,10383,0,0,94283886,1255,1,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,9047,2,0,5,6,True,1,25,25.2048,55.2708,7090,0,208.52941176470588,0.0,1.0,2,90,302,17.1,10.3,13,27,323.10714285714283,0.0,24,4,7,1,1,1,True,True,42524,0,2522,1966039836,575,1,571,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74,12624,2,0,5,6,True,1,71,25.3463,55.4209,22851,0,308.7972972972973,0.0,1.0,2,619,1042,23.03,19.9,12,28,435.3103448275862,0.0,24,4,7,1,88,98,True,True,44117,0,482,27158357,1449,1,1518,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,340,1,0,5,1,True,1,25,25.2048,55.2708,1125,0,187.5,0.0,1.0,5,37,42,6.5,8.2,8,29,11.333333333333334,0.0,30,4,12,1,3,0,True,True,462,0,61,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65,11739,2,0,5,6,True,1,1,24.4539,54.3773,22993,0,353.73846153846154,0.0,1.0,2,375,526,12.58,15.6,10,27,419.25,0.0,24,4,7,1,90,97,True,True,52736,0,2774,214145105,569,1,564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,809,2,0,5,6,True,1,25,25.2048,55.2708,780,0,97.5,0.0,1.0,2,16,60,7.95,16.9,13,21,36.77272727272727,0.0,24,4,7,1,155,450,True,True,2270,0,0,44729621,1777,1,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,603,2,0,5,1,True,1,25,25.2048,55.2708,3340,0,835.0,0.0,1.0,11,54,57,7.88,19.6,10,1,301.5,0.0,24,4,7,1,88,95,True,True,603,0,21325,0,2827,0,2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,1139,2,0,5,1,True,1,1,24.4539,54.3773,1998,0,99.9,0.0,1.0,4,35,54,18.87,13.33,13,25,43.807692307692314,0.0,24,4,7,1,88,449,False,True,4878,0,67,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48,3382,2,0,5,1,True,1,1,24.1302,55.8023,17138,710,357.0416666666667,14.791666666666666,0.9791666666666666,48,1,297,12.4,22.75,12,30,109.09677419354838,0.0,30,4,13,1,3,95,True,True,6807,0,22319,0,2999,0,2991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,546,2,0,5,1,True,1,25,25.2048,55.2708,2678,2501,892.6666666666665,833.6666666666665,0.3333333333333333,18,77,79,18.48,13.93,18,24,21.84,0.0,24,4,7,1,88,95,True,True,2080,0,737,42581576,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,1657,2,0,5,1,True,1,25,25.2048,55.2708,7051,0,171.97560975609755,0.0,1.0,4,158,198,18.62,15.47,12,30,53.45161290322581,0.0,24,4,7,1,88,95,True,False,11642,0,4378,0,2349,0,2835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,3078,2,0,5,6,True,1,2,25.4052,55.5136,8195,0,292.67857142857144,0.0,1.0,2,1,17,7.18,17.87,12,29,102.6,0.0,0,4,0,1,3,1,True,True,6291,0,92,98963826,1238,1,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,554,2,0,5,6,True,1,71,25.3463,55.4209,6026,3846,1205.2,769.2,0.6,2,1,15,11.77,14.37,13,10,90.18181818181817,0.0,24,4,7,1,90,180,True,True,993,0,3996,0,1,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,426,1,0,5,1,True,1,25,25.2048,55.2708,1154,0,67.88235294117646,0.0,1.0,4,217,233,10.17,18.62,11,28,14.689655172413794,0.0,30,4,12,1,3,0,True,True,9185,0,92,0,3272,0,3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,496,2,0,5,6,True,1,1,24.4539,54.3773,313,0,313.0,0.0,1.0,3,18,18,6.43,6.43,6,0,496.0,0.0,24,4,7,1,88,95,False,False,1018,0,0,63572877,1160,1,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,4963,2,0,5,6,True,1,25,25.2048,55.2708,6184,0,206.13333333333333,0.0,1.0,2,12,145,16.67,14.07,12,30,160.09677419354838,0.0,24,4,7,1,83,91,True,True,21904,0,2115,346229175,2080,1,2078,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
23,694,2,0,7,6,True,1,25,25.2048,55.2708,16914,16808,735.3913043478261,730.7826086956521,0.0434782608695652,52,1,4,10.2,9.42,11,29,126.33333333333331,0.0,24,4,7,1,76,82,False,False,4448,0,2836,90335990,1082,0,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4667,2,0,5,6,True,1,25,25.2048,55.2708,8197,0,327.88,0.0,1.0,2,20,129,11.02,6.08,9,29,155.56666666666666,0.0,17,4,7,1,3,1,True,True,27481,0,0,324602306,1378,1,1377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70,5595,2,0,5,1,True,1,25,25.2048,55.2708,51126,15544,730.3714285714286,222.05714285714285,0.9142857142857141,53,433,503,11.23,19.13,15,29,186.5,0.0,30,4,12,1,3,249,True,True,16788,0,32592,105434834,2349,0,2835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,665,1,0,5,1,True,1,25,25.2048,55.2708,2430,0,405.0,0.0,1.0,54,29,34,11.37,16.03,14,29,22.166666666666668,0.0,24,4,7,1,0,0,True,True,2264,0,11659,0,3279,0,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,1057,2,0,5,6,True,1,25,25.2048,55.2708,9387,0,670.5,0.0,1.0,3,1,18,10.02,8.0,11,7,132.125,0.0,24,4,7,1,83,97,True,True,1057,0,8244,49800642,582,1,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,3772,2,0,5,6,True,1,25,25.2048,55.2708,7153,0,286.12,0.0,1.0,2,22,120,6.15,7.62,11,28,130.06896551724137,0.0,24,4,7,1,88,97,True,True,14946,0,6432,611441863,1609,1,1608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,663,2,0,5,1,True,1,25,25.2048,55.2708,2608,0,652.0,0.0,1.0,5,65,68,15.78,16.15,11,19,33.15,0.0,30,4,12,1,3,91,False,False,674,0,632,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16,1142,2,0,5,6,True,1,1,24.4539,54.3773,3459,0,216.1875,0.0,1.0,2,1,26,18.23,8.48,14,29,38.06666666666667,0.0,24,4,7,1,83,492,True,True,1340,0,31352,139504728,1030,1,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
19,1781,2,0,5,1,True,1,25,25.2048,55.2708,6950,2791,365.78947368421046,146.89473684210526,0.7894736842105263,3,89,107,11.9,11.55,10,29,59.36666666666667,0.0,30,4,12,1,3,95,False,True,7413,0,490,0,2234,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38,5281,2,0,5,1,True,1,1,24.4539,54.3773,22504,9396,592.2105263157895,247.26315789473685,0.8421052631578946,3,642,679,8.57,7.92,10,22,229.6086956521739,0.0,30,4,12,1,3,95,True,False,34235,0,4248,0,2286,0,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45,5859,2,0,5,6,True,1,71,25.3463,55.4209,16980,0,377.33333333333326,0.0,1.0,6,2,152,13.0,17.9,15,29,195.3,0.0,24,4,7,1,88,91,True,True,11116,0,764,0,1,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,48,2,1,2,5,False,0,1,24.4539,54.3773,1805,1805,1805.0,1805.0,0.0,43,1,1,8.25,8.25,8,0,237.0,0.0,24,4,7,1,88,95,False,False,237,0,16848,0,8,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,7167,2,0,5,6,True,1,25,25.2048,55.2708,16123,7368,474.2058823529412,216.7058823529412,0.9411764705882352,8,5,76,19.08,15.42,11,29,253.3,0.0,24,4,7,1,90,95,True,True,12035,0,790,0,1073,0,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,690,2,0,5,1,True,1,25,25.2048,55.2708,1642,0,410.5,0.0,1.0,44,13,16,14.43,19.27,19,29,23.0,0.0,24,4,7,1,31,28,True,True,1337,0,182,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,2285,2,0,5,6,True,1,25,25.2048,55.2708,3695,0,205.27777777777777,0.0,1.0,2,3,23,7.07,5.2,11,30,73.70967741935483,0.0,0,4,0,1,3,95,True,True,7855,0,2689,102573676,549,1,545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6,542,1,0,5,1,True,1,25,25.2048,55.2708,1057,0,176.16666666666666,0.0,1.0,5,29,34,18.87,21.55,18,30,17.483870967741936,0.0,24,4,7,1,0,0,True,True,1095,0,4327,0,2789,0,2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
